종로구	관철동	80,572.8	-	-	-	-	-	46,467.5	-	-	-	-	-	27,794.0	-	-	4,734.9	239.6	-	-	1,336.8	-	-	-	-	-	-
종로구	인사동	69,726.6	-	-	-	-	-	44,027.2	-	-	-	-	-	16,873.7	-	-	-	1,062.1	-	-	1,979.8	-	-	5,783.8	-	-	-
종로구	낙원동	73,125.3	-	-	-	-	-	51,924.9	-	-	-	-	-	18,978.1	-	-	-	1,556.8	-	-	-	-	-	665.5	-	-	-
종로구	종로2가	59,331.0	-	-	-	-	-	16,969.2	-	-	-	-	-	29,351.9	-	-	-	505.6	-	-	1,412.0	-	-	-	11,092.3	-	-
종로구	팔판동	41,466.5	-	-	-	-	-	27,064.0	-	-	-	-	-	11,473.3	-	-	1,927.3	54.9	-	-	-	-	-	947	-	-	-
종로구	삼청동	1,186,746.9	-	-	-	-	953,152.3	187,600.5	-	3,965.5	331.6	-	-	30,273.1	-	-	8,243.4	2,305.2	-	-	-	-	-	819.8	-	-	55.5
종로구	안국동	68,134.1	-	-	-	-	-	42,497.3	-	13,839.5	-	-	-	9,420.9	15.6	-	-	260.4	-	-	-	-	-	2,100.4	-	-	-
종로구	소격동	61,335.8	-	-	-	-	-	50,739.8	-	-	-	-	-	7,991.1	-	-	2,585.1	19.8	-	-	-	-	-	-	-	-	-
종로구	화동	58,288.9	-	-	-	-	-	51,560.5	-	-	-	-	-	6,038.4	-	-	541.3	148.7	-	-	-	-	-	-	-	-	-
종로구	사간동	28,910.0	-	-	-	-	-	23,771.8	-	-	-	-	-	3,210.8	-	-	1,190.1	-	-	-	-	-	-	737.3	-	-	-
종로구	송현동	45,484.9	-	-	-	-	-	37,082.0	-	-	-	-	-	8,045.9	-	-	-	357	-	-	-	-	-	-	-	-	-
종로구	가회동	158,099.4	-	-	-	-	3,378.5	118,133.6	-	8,224.3	336.1	-	-	27,888.1	-	-	-	138.8	-	-	-	-	-	-	-	-	-
종로구	재동	53,276.0	-	-	-	-	-	37,935.0	-	2,505.6	-	-	-	12,548.8	-	-	-	286.6	-	-	-	-	-	-	-	-	-
종로구	계동	173,819.1	-	-	-	-	18,814.0	82,714.1	-	55,357.9	-	-	-	16,058.4	-	-	-	874.7	-	-	-	-	-	-	-	-	-
종로구	원서동	156,195.9	-	-	-	-	45,044.0	64,572.7	-	7,626.2	51.3	-	-	15,815.3	-	-	-	1,965.2	-	-	2,304.7	-	-	-	18,816.5	-	-
종로구	훈정동	206,168.9	-	-	-	-	-	134.9	-	-	-	-	-	2,880.5	-	-	-	105.8	-	-	19,051.0	-	-	-	183,996.7	-	-
종로구	묘동	30,711.5	-	-	-	-	-	17,315.1	-	-	-	-	-	12,632.4	73.1	-	-	690.9	-	-	-	-	-	-	-	-	-
종로구	봉익동	39,241.1	-	-	-	-	-	25,391.2	-	-	-	-	-	8,319.0	-	-	-	695.2	-	-	4,835.7	-	-	-	-	-	-
종로구	돈의동	32,535.8	-	-	-	-	-	24,848.0	-	-	274.5	-	-	6,520.7	-	-	-	892.6	-	-	-	-	-	-	-	-	-
종로구	장사동	57,515.3	-	-	-	-	-	36,339.1	-	-	-	-	-	13,754.3	-	-	5,121.6	233.5	-	-	2,066.8	-	-	-	-	-	-
종로구	관수동	60,459.6	-	-	-	-	-	42,640.7	-	-	-	-	-	13,114.7	-	-	4,205.0	499.2	-	-	-	-	-	-	-	-	-
종로구	종로3가	44,654.3	-	-	-	-	-	14,098.6	-	-	-	-	-	17,975.6	-	-	-	9,312.5	-	-	3,267.6	-	-	-	-	-	-
종로구	인의동	82,690.1	-	-	-	-	-	56,887.0	-	-	-	-	-	18,170.7	-	-	-	1,173.9	-	-	6,458.5	-	-	-	-	-	-
종로구	예지동	68,625.7	-	-	-	-	-	42,457.2	-	-	-	-	-	20,134.5	-	-	5,530.3	342.5	-	-	161.2	-	-	-	-	-	-
종로구	원남동	74,095.3	-	-	-	-	-	46,082.4	-	942.1	-	-	-	25,902.7	-	-	-	237.8	-	-	-	-	-	930.3	-	-	-
종로구	연지동	111,716.0	-	-	-	-	-	89,218.9	-	-	86	-	-	18,762.2	-	-	-	347.1	-	-	3,301.8	-	-	-	-	-	-
종로구	종로4가	43,120.8	-	-	-	-	-	16,018.2	-	-	-	-	-	24,070.8	-	-	-	640.9	-	-	2,390.9	-	-	-	-	-	-
종로구	효제동	100,304.3	-	-	-	-	-	59,301.9	-	16,712.0	-	-	-	21,973.8	-	-	2,280.5	36.1	-	-	-	-	-	-	-	-	-
종로구	종로5가	111,536.0	-	-	-	-	-	58,039.3	-	-	55.5	-	-	42,036.8	-	-	9,727.4	1,677.0	-	-	-	-	-	-	-	-	-
종로구	종로6가	151,927.6	-	-	-	-	-	74,489.0	-	-	327.3	-	-	46,301.1	443.8	1,411.6	6,993.7	2,012.2	-	-	12,961.9	-	-	3,644.2	3,342.8	-	-
종로구	이화동	122,431.7	-	-	-	-	-	71,616.4	-	12,810.2	2,046.8	-	-	24,253.0	-	-	1,937.2	1,060.0	-	-	8,708.1	-	-	-	-	-	-
종로구	연건동	295,241.4	-	-	-	-	-	152,624.6	-	94,993.9	307.4	-	-	43,125.8	-	-	4,083.9	105.8	-	-	-	-	-	-	-	-	-
종로구	충신동	128,023.3	-	-	-	-	211.3	89,502.0	-	-	-	-	-	34,129.9	-	-	1,121.3	1,346.7	-	-	1,467.5	-	-	244.6	-	-	-
종로구	동숭동	365,307.9	-	-	-	-	58,649.9	178,983.2	-	56,092.3	1,194.8	-	-	52,418.4	-	-	1,890.9	6,179.8	-	-	7,302.5	-	-	2,596.1	-	-	-
종로구	혜화동	324,350.3	-	-	-	-	14,264.5	144,721.9	-	96,619.3	80	627.7	-	57,945.7	-	-	-	3,248.4	-	24.3	-	-	-	6,818.5	-	-	-
종로구	명륜1가	193,340.1	-	-	-	-	10,248.4	117,428.7	-	24,763.1	2,012.1	-	-	28,575.7	-	-	-	2,153.2	-	60.9	5,615.3	-	-	2,482.7	-	-	-
종로구	명륜2가	108,495.9	-	-	-	-	-	81,974.7	-	-	113.1	-	-	23,693.5	-	-	-	2,122.1	-	-	-	-	-	592.5	-	-	-
